코스피
바이오/제약:20~30,게임:20,5G:20,IT산업:10~15,스마트폰:10,자동차:8~10,건설/해운업:8,소프트웨어:30~40,2차전지:20,의료장비:20,반도체/장비:10,폐기물:10,기타제조업:8~10,금융/증권:3~8
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한익스프레스,101,95,119,,38,18,21,45,27,,853,https://finance.naver.com/item/main.nhn?code=014130,6.879032258064516,항공화물운송과물류,7110,10335
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
삼화왕관,110,108,91,,26,11,26,25,26,,849,https://finance.naver.com/item/main.nhn?code=004450,8.323529411764707,포장재,39400,47335
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
유한양행우,887,501,125,879,33,85,11,357,204,346,827,https://finance.naver.com/item/main.nhn?code=000105,0.900871459694989,제약,75100,833637
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
SK디스커버리우,821,"1,000","1,739",,649,417,822,542,476,,768,https://finance.naver.com/item/main.nhn?code=006125,0.31308601712189155,석유와가스,65700,2098464
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
삼정펄프,77,-43,67,,25,33,46,43,28,,747,https://finance.naver.com/item/main.nhn?code=009770,4.788461538461538,가정용품,29900,62441
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
NI스틸,156,165,121,,34,10,26,55,41,,734,https://finance.naver.com/item/main.nhn?code=008260,4.530864197530864,철강,2565,5661
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
미래에셋대우우,"6,278","5,123","7,280","10,228","1,715","1,526","1,387","3,871","2,942","1,970",719,https://finance.naver.com/item/main.nhn?code=006805,0.07069813176007866,증권,9440,1335254
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
진양산업,18,30,91,,26,25,20,21,32,,658,https://finance.naver.com/item/main.nhn?code=003780,6.783505154639175,화학,5060,7459
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한솔로지스틱스,23,39,95,,28,19,28,38,46,,636,https://finance.naver.com/item/main.nhn?code=009180,4.268456375838926,항공화물운송과물류,2315,5423
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
일성건설,129,99,74,,14,21,9,31,21,,616,https://finance.naver.com/item/main.nhn?code=013360,7.604938271604938,건설,1140,1499
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
우진플라임,62,-118,-83,,-14,-2,15,17,20,,606,https://finance.naver.com/item/main.nhn?code=049800,8.782608695652174,기계,6060,6899
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
부국증권우,473,373,360,,83,60,155,197,235,,588,https://finance.naver.com/item/main.nhn?code=001275,0.7519181585677749,증권,21300,283275
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
일양약품우,244,167,325,,89,61,68,75,114,,356,https://finance.naver.com/item/main.nhn?code=007575,1.04093567251462,제약,65800,632123
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
LG하우시스우,"1,454",704,688,767,249,32,208,132,281,153,338,https://finance.naver.com/item/main.nhn?code=108675,0.43669250645994834,건축자재,78000,1786153
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
유안타증권우,585,911,718,,184,95,44,226,524,,309,https://finance.naver.com/item/main.nhn?code=003475,0.29206049149338376,증권,3055,104601
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
세방우,115,114,161,,52,9,65,51,13,,259,https://finance.naver.com/item/main.nhn?code=004365,1.505813953488372,항공화물운송과물류,11650,77366
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
대상우,967,"1,202","1,298","1,925",423,156,498,610,573,242,246,https://finance.naver.com/item/main.nhn?code=001685,0.12792511700468018,식품,26050,2036347
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
코리아써우,111,-179,139,286,57,77,89,16,91,89,230,https://finance.naver.com/item/main.nhn?code=007815,0.8070175438596491,전자장비와기기,14900,184630
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
하이트진로2우B,872,904,882,"2,101",492,327,561,541,644,362,230,https://finance.naver.com/item/main.nhn?code=000087,0.10910815939278938,음료,31850,2919121
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
덕성우,18,-23,5,,1,10,17,5,25,,209,https://finance.naver.com/item/main.nhn?code=004835,3.370967741935484,"섬유,의류,신발,호화품",7850,23287
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한화우,"21,589","18,061","11,257","16,714","3,878","1,148","2,964","5,013","6,362","3,890",207,https://finance.naver.com/item/main.nhn?code=000885,0.011355532393439026,생명보험,28300,24921772
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
삼양사우,889,970,816,,333,63,243,296,485,,170,https://finance.naver.com/item/main.nhn?code=145995,0.12454212454212454,식품,60400,4849764
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
코오롱우,"1,090","1,050","1,245",,344,369,887,531,556,,159,https://finance.naver.com/item/main.nhn?code=002025,0.06041033434650456,화학,21800,3608654
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
유유제약1우,36,53,81,80,15,18,30,17,15,,157,https://finance.naver.com/item/main.nhn?code=000225,1.9146341463414633,제약,14600,76254
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
삼양홀딩스우,988,"1,385",794,,372,-167,326,337,634,,151,https://finance.naver.com/item/main.nhn?code=000075,0.08733371891266628,식품,74500,8530496
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
DB하이텍1우,"1,432","1,130","1,813","2,680",618,478,647,771,671,590,133,https://finance.naver.com/item/main.nhn?code=000995,0.04964539007092199,반도체와반도체장비,51000,10272857
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
NPC우,167,149,198,,65,-4,68,42,53,,121,https://finance.naver.com/item/main.nhn?code=004255,0.5576036866359447,화학,3280,58823
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
코오롱글로벌우,725,768,"1,256","1,709",284,412,307,477,506,432,98,https://finance.naver.com/item/main.nhn?code=003075,0.056910569105691054,건설,19300,3391285
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
금호산업우,311,423,555,801,167,173,166,182,238,230,97,https://finance.naver.com/item/main.nhn?code=002995,0.11887254901960784,건설,9080,763843
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
대한제당우,165,327,295,,108,77,73,64,155,,94,https://finance.naver.com/item/main.nhn?code=001795,0.2416452442159383,식품,22950,949739
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한양증권우,61,56,296,,81,66,135,143,246,,88,https://finance.naver.com/item/main.nhn?code=001755,0.12607449856733524,증권,9220,731313
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
동원시스템즈우,880,788,752,,161,116,181,275,296,,83,https://finance.naver.com/item/main.nhn?code=014825,0.08283433133732535,포장재,35700,4309807
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
CJ씨푸드1우,66,41,37,,6,23,17,6,13,,82,https://finance.naver.com/item/main.nhn?code=011155,1.7083333333333333,식품,5100,29853
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
깨끗한나라우,-253,-292,51,,55,104,187,176,100,,77,https://finance.naver.com/item/main.nhn?code=004545,0.12479740680713128,종이와목재,4310,345359
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
대상홀딩스우,"1,145","1,329","1,555",,510,216,603,754,695,,76,https://finance.naver.com/item/main.nhn?code=084695,0.027777777777777776,식품,10200,3672000
코스닥
바이오/제약:20~30,게임:20,5G:20,IT산업:10~15,스마트폰:10,자동차:8~10,건설/해운업:8,소프트웨어:30~40,2차전지:20,의료장비:20,반도체/장비:10,폐기물:10,기타제조업:8~10,금융/증권:3~8
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
씨젠,76,106,224,"6,532",68,51,398,"1,690","2,099","2,410","50,632",https://finance.naver.com/item/main.nhn?code=096530,7.675003789601334,생명과학도구및서비스,193000,251465
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
실리콘웍스,455,558,473,979,140,252,117,93,485,346,"9,466",https://finance.naver.com/item/main.nhn?code=108320,9.09317963496638,디스플레이장비및부품,58200,64004
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
GS홈쇼핑,"1,413","1,368","1,211","1,479",199,300,314,415,379,387,"9,122",https://finance.naver.com/item/main.nhn?code=028150,6.101672240802675,인터넷과카탈로그소매,139000,227806
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
하림지주,"4,646","3,549","3,065",,897,514,834,991,683,,"8,320",https://finance.naver.com/item/main.nhn?code=003380,2.488038277511962,식품,9010,36213
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
심텍,338,308,-179,986,7,99,137,307,307,238,"7,279",https://finance.naver.com/item/main.nhn?code=222800,7.359959555106168,전자장비와기기,22850,31046
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
이엔에프테크놀로지,453,356,596,750,198,140,187,220,200,139,"6,794",https://finance.naver.com/item/main.nhn?code=102710,9.107238605898123,화학,47650,52321
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
KG이니시스,547,604,861,,227,231,228,250,268,,"5,623",https://finance.naver.com/item/main.nhn?code=035600,5.656941649899396,IT서비스,20150,35619
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
바디텍메드,29,65,150,618,40,46,24,150,196,247,"5,566",https://finance.naver.com/item/main.nhn?code=206640,9.021069692058347,생명과학도구및서비스,23700,26271
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한국아트라스비엑스,609,643,646,720,162,118,132,215,177,200,"5,170",https://finance.naver.com/item/main.nhn?code=023890,7.140883977900552,자동차부품,56500,79121
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
네오위즈,109,226,326,624,57,101,136,178,160,150,"4,947",https://finance.naver.com/item/main.nhn?code=095660,7.927884615384615,게임엔터테인먼트,22450,28317
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
다우데이타,"3,536","3,616","5,590",,"1,101","1,316",320,"3,364","3,807",,"4,902",https://finance.naver.com/item/main.nhn?code=032190,0.4907889467360833,증권,12800,260804
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
원익홀딩스,763,785,616,,180,129,172,256,219,,"4,897",https://finance.naver.com/item/main.nhn?code=030530,5.6809744779582365,반도체와반도체장비,6340,11160
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
미코,291,454,382,428,103,66,114,111,143,,"4,729",https://finance.naver.com/item/main.nhn?code=059090,9.651020408163266,반도체와반도체장비,15100,15646
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
톱텍,"2,117",82,-66,,-36,14,18,330,113,,"4,677",https://finance.naver.com/item/main.nhn?code=108230,7.6172638436482085,디스플레이장비및부품,12300,16147
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한글과컴퓨터,290,424,332,732,24,116,144,274,134,179,"4,632",https://finance.naver.com/item/main.nhn?code=030520,6.336525307797538,소프트웨어,18850,29748
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
동원개발,"1,430","1,601","1,061",,167,286,415,471,295,,"4,595",https://finance.naver.com/item/main.nhn?code=013120,2.9193138500635323,건설,5060,17332
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
원익머트리얼즈,329,422,360,441,118,78,108,116,133,86,"4,419",https://finance.naver.com/item/main.nhn?code=104830,9.975169300225733,화학,35050,35137
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
골프존,375,282,323,552,78,-2,153,141,156,102,"4,349",https://finance.naver.com/item/main.nhn?code=215000,7.878623188405797,게임엔터테인먼트,69300,87959
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
삼표시멘트,744,7,481,494,140,198,55,153,37,222,"4,284",https://finance.naver.com/item/main.nhn?code=038500,9.173447537473233,건축자재,3990,4349
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
위닉스,173,206,514,,30,50,97,133,218,,"4,236",https://finance.naver.com/item/main.nhn?code=044340,7.0954773869346734,가정용기기와용품,23700,33401
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
KMH,333,346,449,,144,139,51,276,223,,"4,114",https://finance.naver.com/item/main.nhn?code=122450,5.612551159618008,방송과엔터테인먼트,18150,32338
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
슈피겐코리아,483,492,441,809,118,117,124,111,411,164,"4,047",https://finance.naver.com/item/main.nhn?code=192440,4.996296296296296,핸드셋,65100,130296
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
KG모빌리언스,278,221,348,474,78,104,96,116,127,120,"4,018",https://finance.naver.com/item/main.nhn?code=046440,8.753812636165577,IT서비스,10350,11823
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
이베스트투자증권,511,473,705,,87,189,140,403,552,,"3,767",https://finance.naver.com/item/main.nhn?code=078020,2.58013698630137,증권,6790,26316
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
유진기업,"1,117","1,309","1,280",,279,424,225,482,264,,"3,649",https://finance.naver.com/item/main.nhn?code=023410,2.8199381761978364,건축자재,4720,16737
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
디바이스이엔지,109,163,44,402,2,66,9,163,144,,"3,638",https://finance.naver.com/item/main.nhn?code=187870,8.641330166270784,디스플레이장비및부품,51700,59828
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
AP시스템,262,458,284,436,31,112,79,88,171,110,"3,598",https://finance.naver.com/item/main.nhn?code=265520,8.03125,디스플레이장비및부품,24850,30941
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
서희건설,881,831,"1,182","1,728",187,382,384,440,463,440,"3,516",https://finance.naver.com/item/main.nhn?code=035890,2.035900405327157,건설,1530,7515
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
휴온스글로벌,622,680,729,,207,199,189,218,242,,"3,353",https://finance.naver.com/item/main.nhn?code=084110,3.876300578034682,제약,29250,75458
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
아이씨디,369,397,143,603,82,94,84,156,268,95,"3,285",https://finance.naver.com/item/main.nhn?code=040910,5.447761194029851,디스플레이장비및부품,18300,33591
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
동성화인텍,-252,-85,269,444,36,72,71,111,141,100,"3,230",https://finance.naver.com/item/main.nhn?code=033500,7.635933806146572,화학,11750,15387
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한양이엔지,362,970,334,,115,-37,112,175,289,,"3,069",https://finance.naver.com/item/main.nhn?code=045100,3.99609375,건설,17050,42666
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
크리스에프앤씨,463,436,377,475,41,162,7,173,86,199,"3,040",https://finance.naver.com/item/main.nhn?code=110790,6.537634408602151,"섬유,의류,신발,호화품",25950,39693
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
뷰웍스,286,226,264,324,68,76,80,91,67,86,"3,036",https://finance.naver.com/item/main.nhn?code=100120,9.37037037037037,건강관리장비와용품,30350,32389
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
월덱스,114,220,234,334,50,62,69,95,98,87,"2,906",https://finance.naver.com/item/main.nhn?code=101160,8.326647564469914,반도체와반도체장비,17600,21136
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
나이스정보통신,431,353,350,352,100,72,58,93,119,93,"2,850",https://finance.naver.com/item/main.nhn?code=036800,7.851239669421488,상업서비스와공급품,28500,36300
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한국알콜,172,285,331,,65,77,160,152,149,,"2,820",https://finance.naver.com/item/main.nhn?code=017890,4.592833876221499,화학,13050,28413
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
우리바이오,-42,-123,265,,100,111,44,134,154,,"2,762",https://finance.naver.com/item/main.nhn?code=082850,6.248868778280543,디스플레이장비및부품,6150,9841
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
멕아이씨에스,-10,-18,-2,437,-4,-1,6,111,119,254,"2,659",https://finance.naver.com/item/main.nhn?code=058110,5.426530612244898,건강관리장비와용품,38050,70118
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
유니셈,300,261,240,,42,115,96,98,54,,"2,628",https://finance.naver.com/item/main.nhn?code=036200,7.963636363636364,반도체와반도체장비,8570,10761
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
와이엔텍,125,149,262,,79,81,78,104,88,,"2,502",https://finance.naver.com/item/main.nhn?code=067900,6.95,해운사,13750,19784
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
게임빌,-201,-176,-171,314,-25,-45,62,108,55,88,"2,430",https://finance.naver.com/item/main.nhn?code=063080,7.763578274760383,게임엔터테인먼트,36850,47465
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
에스에이엠티,342,339,337,,103,56,128,51,93,,"2,420",https://finance.naver.com/item/main.nhn?code=031330,6.685082872928176,전자장비와기기,2420,3620
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
이지홀딩스,"1,060",930,416,,288,-290,127,246,104,,"2,278",https://finance.naver.com/item/main.nhn?code=035810,3.5817610062893084,식품,4095,11432
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
싸이맥스,238,157,20,,-2,31,80,73,40,,"2,272",https://finance.naver.com/item/main.nhn?code=160980,8.84046692607004,반도체와반도체장비,20800,23528
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
뉴트리,46,99,120,240,33,43,67,53,60,62,"2,269",https://finance.naver.com/item/main.nhn?code=270870,9.37603305785124,제약,24900,26557
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
민앤지,214,260,270,,66,55,53,79,86,,"2,201",https://finance.naver.com/item/main.nhn?code=214180,7.589655172413793,IT서비스,17800,23452
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
랩지노믹스,-14,-21,11,,2,6,31,312,102,,"2,161",https://finance.naver.com/item/main.nhn?code=084650,3.6441821247892072,생명과학도구및서비스,18900,51863
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
DMS,166,303,227,343,63,51,66,86,97,92,"2,133",https://finance.naver.com/item/main.nhn?code=068790,6.255131964809384,디스플레이장비및부품,8680,13876
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
노바텍,55,67,55,307,25,21,8,68,126,105,"2,119",https://finance.naver.com/item/main.nhn?code=285490,6.90228013029316,핸드셋,42200,61139
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
디와이피엔에프,24,134,283,,75,65,69,93,79,,"2,111",https://finance.naver.com/item/main.nhn?code=104460,6.576323987538941,기계,19700,29955
,2018.06,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
비츠로테크,121,205,374,,121,93,74,122,86,,"2,074",https://finance.naver.com/item/main.nhn?code=042370,5.51595744680851,전기장비,9280,16823
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
삼지전자,524,325,362,,117,89,173,99,134,,"2,015",https://finance.naver.com/item/main.nhn?code=037460,3.7245841035120146,통신장비,12350,33158
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
펌텍코리아,192,245,269,,66,67,80,68,60,,"1,953",https://finance.naver.com/item/main.nhn?code=251970,7.050541516245487,포장재,15750,22338
